trackName,artistName,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
All of the Stars,Ed Sheeran,Pop,0.54,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,3Th56VIq2sEaEmPPETu7p5,237147,4
Allah Hafiz,Pritam,Folk/International,0.683,0.975,7,-3.48,1,0.068,0.0719,0.000384,0.325,0.745,103.026,7CMyoI8zAFAUhMnQ5NzNnu,270470,4
Allah Maaf Kare,Pritam,Folk/International,0.664,0.792,6,-5.294,1,0.0283,0.184,0.000417,0.106,0.86,139.961,68RveqIjrkOeBbEGL67GgA,230165,4
Allah Waariyan,Shafqat Amanat Ali,Pop,0.483,0.781,4,-5.926,1,0.0445,0.349,0.0,0.126,0.801,83.782,6YYVzVapUF3UnZQ0igasl3,314522,4
Allegro,Wolfgang Amadeus Mozart,Classical,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,64ta7ZvTJeThz7Ns4LmAHS,460027,4
Alone,Lund,Rap/Hip Hop,0.741,0.354,2,-15.505,1,0.0812,0.656,0.702,0.384,0.037,120.018,3BIc6CjDJxm6P1qCls2nKa,254000,4
Alone With You (feat. AlunaGeorge),Kito,Electronic/Dance Music,0.722,0.514,0,-9.249,0,0.272,0.476,0.0114,0.105,0.568,103.992,2lxW1CHmEhVZc9d94IdxwJ,178042,4
Alone in My Car,NIKI DEMAR,Pop,0.625,0.574,0,-7.343,1,0.0356,0.185,0.00405,0.159,0.305,92.089,6zDdR5SUiRPmAhQIxnsbQU,193173,4
Alone with You,Canyon City,Pop,0.549,0.274,1,-12.565,1,0.0379,0.798,6.63e-06,0.103,0.207,86.664,3e5yu9MkIvQx17mm7LF6KY,186584,4
"Alone, Pt. II",Alan Walker,Electronic/Dance Music,0.673,0.659,3,-4.493,0,0.0439,0.539,0.0,0.129,0.628,88.011,28VbwtsYnj85UEODGpQRem,179053,4
Aloo Chaat (Title Track),RDB,Folk/International,0.792,0.959,9,-2.579,0,0.0913,0.338,0.0,0.275,0.874,115.015,2VKmGMytOeT0F3P5gwNWyi,309747,4
"Also sprach Zarathustra, Op. 30",Richard Strauss,Classical,0.115,0.301,0,-13.321,1,0.0449,0.637,0.935,0.154,0.0409,77.276,43YwOmGUOS3zzGvj1Feszb,109667,4
Alvida,Pritam,Folk/International,0.287,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,7EjatvVN2Y2GjpvKSyWJR4,338587,4
"Alvida - From ""Alvida""",Shafqat Amanat Ali,Pop,0.32,0.437,0,-13.057,0,0.0411,0.447,0.0,0.279,0.35,81.563,36JAat3btntBNfrXuPEuQD,136759,4
Always Be There,Jonas Blue,Pop,0.702,0.759,0,-3.292,1,0.0381,0.16,0.0,0.062,0.761,123.999,1PKqiewc0OyZVYxFz5ugbH,198408,4
Always Looking for You,Jason Mraz,Pop,0.551,0.596,11,-8.116,1,0.0544,0.128,0.0,0.0679,0.636,169.786,4lPvAuYbmxixv12m4TXVSk,232941,4
Am I The Only One (with Astrid S & HRVY),R3HAB,Electronic/Dance Music,0.722,0.592,9,-7.746,1,0.0564,0.401,1.31e-06,0.0927,0.438,139.903,2RmsU8ooQ6dUmtPmAOzKOB,152143,4
Am I Wrong,Nico & Vinz,Rap/Hip Hop,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,1fidCEsYlaVE3pHwKCvpFZ,245867,4
Ambarsariya,Sona Mohapatra,Folk/International,0.649,0.458,4,-7.632,0,0.0446,0.574,0.0,0.113,0.748,180.071,4qRcjFkFqSpLBzcbLDt7HL,248182,4
Ameno,ERA,Electronic/Dance Music,0.605,0.532,1,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804,7mfvOqsvzZaUl7sfbcNk4E,235227,4
Ameno - Remix,ERA,Electronic/Dance Music,0.69,0.812,1,-7.452,0,0.0327,0.165,4.15e-05,0.0905,0.251,102.824,4ynh6SYokrNc1E6fHKSTht,227133,4
American Cars,Annie,Pop,0.567,0.588,7,-8.117,0,0.0315,0.149,0.00298,0.126,0.634,79.381,7t1C2Z5kYtmhZGMs5mIFz2,226869,4
American Idiot,Green Day,Rock,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,6nTiIhLmQ3FWhvrGafw2zj,176346,4
American Psycho (with Mae Muller feat. Trippie Redd),Marshmello,Electronic/Dance Music,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,32il27dOrLpIru8Evp4Pu7,153196,4
Amnesia,Grace Carter,R&B/Soul,0.616,0.699,0,-5.398,1,0.044,0.0849,0.000689,0.077,0.533,99.956,2ujZhRfx9hPlqaSWyYtPyF,192227,4
Amplifier,Imran Khan,Rap/Hip Hop,0.727,0.714,2,-4.494,1,0.0872,0.0209,0.0,0.153,0.618,164.003,0l1i3nJ4aDMk0inxnvzYTz,232907,4
Andira,Myríad,Jazz/Blues/Fusion,0.559,0.354,5,-15.523,0,0.108,0.895,0.864,0.113,0.371,79.933,7lPd7B5SFhLVuXXutjGssF,144000,4
Angel 2 Me,McKay,R&B/Soul,0.636,0.522,3,-5.687,1,0.127,0.655,0.0,0.124,0.654,83.048,1ThCQHxG7leBTDgPW2xQLZ,210163,4
Angel Baby,Troye Sivan,Pop,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,220780,4
Angela,Flower Face,Folk/International,0.49,0.126,1,-13.868,1,0.0327,0.926,3.36e-06,0.0992,0.102,99.892,0wzThSEGQOnrGtFnyxGSMZ,284143,3
Angeleyes,ABBA,Pop,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,7rWgGyRK7RAqAAXy4bLft9,260893,4
Angles,Jonas Blue,Pop,0.708,0.872,0,-5.377,0,0.0463,0.0148,0.802,0.0881,0.743,124.996,1YIhmgvi4tTDD1VAiWQsIP,165120,3
Animals,Martin Garrix,Electronic/Dance Music,0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,65G7XDGcybJiGywSCXJiL5,176120,4
Animals,Nickelback,Rock,0.572,0.961,7,-3.089,1,0.0625,0.000734,0.021,0.207,0.818,76.998,3rjM7GhxdVq1YySsHBs21i,186600,4
Anisuthide,Sonu Nigam,Folk/International,0.744,0.708,0,-6.073,0,0.0312,0.458,0.000486,0.207,0.486,120.017,4yFxuEx4YwpGpFQ7EaXT4o,276428,4
Anjaana Anjaani,Vishal Dadlani,Folk/International,0.526,0.639,0,-6.614,1,0.0322,0.49,1.46e-05,0.099,0.214,77.053,1jQyxlt48R1Jdn37Rgn04d,354079,4
Another Life (feat. FLETCHER & Josh Golden),Surf Mesa,Electronic/Dance Music,0.648,0.724,0,-5.189,1,0.0263,0.0198,0.0,0.15,0.382,125.014,3ng7epefERNazaZkkbwLdq,162954,4
Another One Bites The Dust - Remastered 2011,Queen,Rock,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,57JVGBtBLCfHw2muk5416J,214653,4
Anvil,Lorn,Rap/Hip Hop,0.384,0.455,6,-10.773,0,0.0348,0.414,0.838,0.0933,0.0359,100.018,4eKN8RPS06OHyk8dTdempU,209333,4
Anyone,Justin Bieber,Pop,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,513uSXDTLPcXZkLoJr0TOO,190779,4
Anywhere,Passenger,Pop,0.597,0.624,7,-6.931,1,0.0283,0.0947,8.62e-05,0.0946,0.84,104.541,1qlazPhrxw3xGG1MZHQ1p6,216207,4
Anywhere,Rita Ora,Electronic/Dance Music,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,7EI6Iki24tBHAMxtb4xQN2,215064,4
Ao No Waltz,Eve,Pop,0.417,0.52,3,-4.872,1,0.0324,0.19,0.0,0.0783,0.346,123.934,1AfFUID69eG8hOkkc3asNM,277337,3
Apocalypse,Cigarettes After Sex,Pop,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,3AVrVz5rK8Hrqo9YGiVGN5,290147,4
Apollo - Radio Edit,Astronaut,Electronic/Dance Music,0.66,0.648,5,-4.316,0,0.0481,0.00498,1.11e-06,0.322,0.271,128.08,4r8p26F2OURIbRgSjHOJqA,185625,4
Apologize,OneRepublic,Rock,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,1NrJYpdAi7uosDRPmSYrsG,208107,4
Arabian Nights (2019),Will Smith,Rap/Hip Hop,0.445,0.532,8,-8.018,1,0.0405,0.254,0.0,0.109,0.465,128.776,6ZxPYutGhjLTrcmvcshCa4,193096,4
Arcade,Duncan Laurence,Pop,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,1Xi84slp6FryDSCbzq4UCD,183624,3
Archetype,Omar Apollo,Pop,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,5Cyy8UMG6ch51oXYenPGzN,168829,4
Are Re Are,Uttam Singh,Folk/International,0.693,0.537,2,-13.448,1,0.0393,0.184,2.59e-05,0.2,0.923,142.995,39DfslxGf8Hh0ljKN8h0Ng,125518,4
Are We Gonna Be Alright,Ewan J Phillips,Country,0.348,0.168,7,-14.805,1,0.0398,0.78,0.00199,0.504,0.0618,132.206,4P04JqCLPPMBBCVU50w6Iz,553056,4
Argonauts,The Little Ones,Pop,0.564,0.778,9,-6.763,1,0.0369,0.000101,0.00682,0.0661,0.616,120.012,0A4nmNFa3HNGiyJLGoHJUg,187053,4
Armani,Zack Knight,Rap/Hip Hop,0.746,0.651,11,-6.261,0,0.199,0.136,0.0,0.0952,0.366,176.053,5So8nHNL6ozctmXC2Ws6yA,178636,4
Armenia,Joan Thiele,Pop,0.767,0.605,0,-6.987,1,0.041,0.0187,0.00251,0.359,0.285,112.112,7BYBFXptGL6IPWMN2fy0bL,177830,4
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,Rap/Hip Hop,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,2LskIZrCeLxRvCiGP8gxlh,198903,4
Arrows,Vampire Weekend,Pop,0.468,0.67,2,-8.052,1,0.0875,0.309,0.4,0.108,0.32,147.498,13JLAaCBniWngbG2u7owok,184067,4
Artful Haze,Obie Hans,Jazz/Blues/Fusion,0.65,0.286,8,-16.552,1,0.0549,0.53,0.933,0.111,0.234,156.031,0Xlthct8SOi0gAdnn2GbRT,160044,4
Artistry,Jacob Lee,Pop,0.437,0.681,3,-5.178,0,0.0354,0.159,0.0,0.136,0.26,146.015,0JanZrjJc3yn63AGgBDLAb,244530,4
As It Was,Harry Styles,Pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4
As Long As You Love Me,Justin Bieber,Pop,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,0pwYLVXVknPSGUQb39cePC,229467,4
As the World Caves In,Matt Maltese,Folk/International,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,4JE6agBLHGA5TaF6FlqfBD,218755,4
Ashutosh Shashamk Shekhar,Sonu Nigam,Folk/International,0.76,0.546,5,-8.048,1,0.0395,0.815,0.0,0.29,0.968,116.969,5yksRgkNOT7BP5LPsVkBnZ,352667,1
Ass Like That,Eminem,Rap/Hip Hop,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,4gXdMZkBN1neE9nX6yRALa,265480,4
At My Worst,Pink Sweat$,R&B/Soul,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,0ri0Han4IRJhzvERHOZTMr,170345,4
At My Worst (feat. Kehlani),Pink Sweat$,R&B/Soul,0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,58w68w4s8h9gw3xrDaXyuj,169128,4
Atlantis - Extra Sped Up Version,Seafret,Pop,0.471,0.561,11,-7.068,0,0.03,0.0472,1.91e-06,0.122,0.215,99.808,3u6PxWema1snbjLbFEyjkJ,190759,4
Attention,Charlie Puth,Pop,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,5cF0dROlMOK5uNZtivgu50,208787,4
Auckland Sunrise,Fred V & Grafix,Electronic/Dance Music,0.412,0.928,2,-5.599,1,0.0493,4.33e-05,0.773,0.276,0.473,173.988,1n8LLZscaI7E1qG6EXYMNy,222872,4
Aurora,K-391,Electronic/Dance Music,0.498,0.689,6,-5.849,0,0.0772,0.0784,0.0,0.188,0.176,143.804,5XND8aufA4UvtqAgARcjfN,164167,4
Automatic (feat. Jake Miller),Fly By Midnight,Pop,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,6aZ8xwHXBLY8Cph8GWdtWr,157472,4
Autumn festival,RADWIMPS,Pop,0.637,0.205,7,-15.144,1,0.0411,0.99,0.967,0.147,0.345,110.386,1BikQ3e5AUfDSdzTosW9bE,67987,3
Awari,Adnan Dhool,Pop,0.322,0.515,3,-6.908,0,0.0341,0.668,5.01e-06,0.0907,0.16,149.912,7IEww1rwWe1scos6rarOYh,320757,3
Away From Home,Broken Back,Electronic/Dance Music,0.698,0.871,2,-7.073,1,0.0469,0.221,0.0,0.298,0.79,98.003,44EgTZXLY0a2NcKaZdnkyL,149072,4
Aziyat 2.0 - Reprise Version,Pratsofficial,Pop,0.445,0.28,10,-12.668,1,0.0275,0.819,1.29e-05,0.111,0.299,104.743,3fwyItGexa88kR8j76dIqv,194286,4
BABYDOLL,Ari Abdul,R&B/Soul,0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,5K3SJuYEkvvrLbzOjPyRi1,156651,4
BAND$,Arizona Zervas,Rap/Hip Hop,0.707,0.591,8,-5.878,1,0.0705,0.015,0.0,0.27,0.645,149.982,2sWoPLbQ4qCZ56D5yCX5W3,108072,4
BARTA,Lorn,Rap/Hip Hop,0.675,0.568,1,-9.982,0,0.0393,0.181,0.952,0.122,0.461,146.002,3k2apDc7IgQL2dbUxQKkaQ,126828,4
BB's Theme,Ludvig Forssell,Pop,0.282,0.428,1,-9.812,0,0.0311,0.227,0.000158,0.0897,0.0392,83.608,4s5MyMeElBghgUmSihtic9,316520,4
BIG SHOT,The Lumineers,Pop,0.626,0.35,1,-7.03,1,0.0299,0.726,0.0,0.0975,0.225,72.522,3UHNRo52Jrra0NfaIlYbk4,181040,4
BLENDER,5 Seconds of Summer,Pop,0.67,0.665,8,-5.47,1,0.104,0.0293,2.19e-05,0.101,0.694,161.99,1xnsTtYlN5GYO30FqYLG1i,147744,4
BLOOD,KLOUD,Rap/Hip Hop,0.497,0.825,8,-4.638,0,0.0821,0.0031,0.00496,0.0905,0.235,88.712,1JKhyE1kemLVv3on1QEKwA,194157,4
BLOOD FLAME,BADTRIP MUSIC,Electronic/Dance Music,0.781,0.913,7,-1.689,1,0.0802,0.0348,8.58e-05,0.294,0.557,120.027,1YT2jbHmwiYLi2qxRF2F2f,181120,4
BLOOD RACE,Ghostface Playa,Electronic/Dance Music,0.714,0.891,10,-2.819,0,0.199,2.5e-05,0.104,0.4,0.664,183.995,0D3SaRvnoMohXOEJ75GieD,109565,4
BLOODLINE,Sinizter,Rap/Hip Hop,0.698,0.977,9,-1.56,1,0.0822,0.0333,0.00201,0.0627,0.619,149.954,3EqkflivbF639pZxjyl7JN,115200,4
BLOODY TEAR,LXST CXNTURY,Electronic/Dance Music,0.615,0.866,1,-4.118,1,0.0505,0.000922,0.142,0.111,0.499,150.063,1KRWGLfiCqIskrZbl3pOhJ,159942,4
BOOM,Tiësto,Electronic/Dance Music,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,6iC7vapdKp0XlKhxOkp8QJ,179512,4
BOW,MFS,Rap/Hip Hop,0.844,0.706,1,-8.015,1,0.152,0.157,0.173,0.0752,0.527,150.027,2CrrWAO1SOHP5xw8nACU2o,182125,4
BOY,Charlie Puth,Pop,0.725,0.77,1,-6.24,1,0.0539,0.149,2.17e-05,0.0641,0.647,93.009,7aSvPfoqiM0zwPqupLGaHd,263413,4
BRAND NEW WORLD - EUROBEAT VERSION,Ace,Electronic/Dance Music,0.45,0.996,4,-4.798,1,0.129,2.16e-05,0.0521,0.0772,0.51,76.521,0FvJ787Vtnbo8QJseYQYwo,234608,4
BREAKDOWN,MC ORSEN,Electronic/Dance Music,0.678,0.929,9,-2.092,1,0.0837,0.0104,2.84e-05,0.308,0.592,169.996,5kls2kQ8YOqtiqOK9QqAns,146820,4
BRIDGES,Ludvig Forssell,Pop,0.352,0.528,2,-19.93,1,0.0391,0.901,0.943,0.128,0.189,102.013,2UJqZVPiM0DtiU8ToOgntp,208373,4
BTBT,B.I,Pop,0.766,0.664,9,-6.932,0,0.177,0.334,0.0,0.115,0.509,109.946,4XcxgZSriCYamtIA7BgT7V,219550,4
BURN IT DOWN,Linkin Park,Rock,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,7oVEtyuv9NBmnytsCIsY5I,230253,4
BYE,Jaden,Rap/Hip Hop,0.635,0.51,0,-6.348,1,0.0344,0.308,0.0127,0.162,0.334,119.986,3OUyyDN7EZrL7i0Sbi5SVd,296048,4
Baaraat,Ritviz,Rap/Hip Hop,0.678,0.449,4,-9.379,0,0.0869,0.477,0.0,0.536,0.606,100.033,0YLSjVxSb5FT1Bo8Tnxr8j,222096,4
Baari,Bilal Saeed,Rap/Hip Hop,0.658,0.539,3,-7.043,1,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,0HTb4JfMtMkMYUtyd19In3,235297,4
Baarish,Mohammed Irfan,Folk/International,0.443,0.447,7,-7.895,0,0.0356,0.768,0.0,0.2,0.215,127.395,6ABHr8kYCws5z6gC9Lwith,374938,4
Baarish Lete Aana,Darshan Raval,Pop,0.537,0.35,2,-8.937,1,0.0248,0.838,0.0,0.108,0.318,67.018,6Oq4lIhSSYdA6WuXU9sPeG,213500,4
Baba O'Riley,The Who,Rock,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,3qiyyUfYe7CRYLucrPmulD,300400,4
Baba O'Riley - ConfidentialMX Remix,The Who,Rock,0.293,0.369,5,-17.075,1,0.0425,0.408,0.62,0.118,0.221,117.652,5iq0Tela3gm73ZW72XZ5dm,153987,4
Baby Be Crazy,Brantley Gilbert,Country,0.464,0.749,1,-4.883,0,0.0291,0.00315,0.00528,0.294,0.442,153.067,7CmJQKB7nW4yCuA0hhc4nc,209880,4
Baby Blue - Remastered 2010,Badfinger,Rock,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,6S3JlDAGk3uu3NtZbPnuhS,217347,4
Baby Girl,Disco Lines,Electronic/Dance Music,0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,2cSdAkzAf2T4j4aLvx4LLz,111074,4
Baby I'm A Queen,Sofi Tukker,Electronic/Dance Music,0.642,0.813,6,-4.394,0,0.0305,0.00147,0.761,0.363,0.202,119.965,6NNP27VopCg9igRuWCRt6P,208520,4
Back In Black,AC/DC,Rock,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,255493,4
Back To My Bed,Elderbrook,Electronic/Dance Music,0.771,0.729,4,-7.554,1,0.0372,0.313,0.00452,0.236,0.689,124.047,57ECZeJDxi0K9x4nWF75tK,202107,4
Back When We Were Kids,Timeflies,Rap/Hip Hop,0.636,0.648,4,-4.477,1,0.0587,0.0318,0.0,0.231,0.464,107.015,4p2RANKodMmW1lbMTpCtly,181465,4
Backseat Freestyle,Kendrick Lamar,Rap/Hip Hop,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,3aGibUHhQyBsyumYHylw0K,212653,4
Backwards,Alexander Stewart,Pop,0.508,0.661,1,-3.166,0,0.128,0.0111,0.0,0.315,0.699,79.603,0DsIoA5io9H9ViOl2YNLcR,172500,4
Bad Boy,CHUNG HA,Pop,0.822,0.574,5,-4.02,0,0.0461,0.351,0.0,0.245,0.743,116.987,1WCOna34eEMPgjfOOZkGQc,182587,4
Bad Boy,Cascada,Electronic/Dance Music,0.666,0.978,11,-5.118,0,0.0925,0.0149,0.0444,0.222,0.63,139.991,1p5jgCAGFDBIBs6ZbWIMvA,191843,4
Bad Girl,Daya,Pop,0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,5RL2Bu8rn2WiyWh9h8bPHt,166223,4
Bad Habits,Ed Sheeran,Pop,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,230747,4
Bad Romance,Lady Gaga,Pop,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,294573,4
Bad Trip,Lauv,Pop,0.643,0.655,6,-5.606,1,0.0242,0.0558,0.0,0.0731,0.382,130.11,6qfM0i5YwSXtKCeW0R3XWr,166701,4
Bad boy,Marwa Loud,Rap/Hip Hop,0.796,0.496,9,-8.165,0,0.0388,0.431,5.51e-06,0.0781,0.716,97.988,0RE4crnT3jRms1xxVlEZx2,187844,4
Bade Achhe Lagte Hain,Amit Kumar,Folk/International,0.377,0.147,6,-15.412,1,0.0401,0.897,1.71e-05,0.122,0.178,138.749,6KI66HzKaCOvfvLenuf0JQ,312080,3
Badtameez Dil,Pritam,Folk/International,0.806,0.932,2,-2.228,0,0.0684,0.24,0.0,0.216,0.792,106.021,4eu27jAU2bbnyHUC3G75U8,252760,4
Bahon Mein Chale Aao,Lata Mangeshkar,Folk/International,0.482,0.212,6,-16.491,1,0.0353,0.8,1.51e-06,0.159,0.615,72.749,7yEzG4Rsbj2xAJr9v8olsI,241667,4
Baianá,Bakermat,Electronic/Dance Music,0.587,0.722,2,-6.983,0,0.0709,0.000754,0.668,0.543,0.466,121.964,3q9oTSo64CrjOiPwI4DbWE,180843,4
"Bailamos - From ""Wild Wild West""",Enrique Iglesias,Electronic/Dance Music,0.629,0.885,7,-4.508,1,0.0384,0.0532,0.00252,0.105,0.567,99.881,1ySwd43oWXbrytN2BD0Mhb,212693,4
Bailando - English Version,Enrique Iglesias,Electronic/Dance Music,0.719,0.844,7,-3.529,1,0.103,0.0793,0.0,0.0551,0.941,90.951,1yM7GIEJ2QniupkEHOyp0a,243240,4
Balam Pichkari,Pritam,Folk/International,0.732,0.944,0,-4.115,1,0.09,0.209,0.0,0.401,0.957,120.02,18e3XXYCv4Tx8uUl1mP3CN,288903,4
Bamboo Disco,Yunomi,Electronic/Dance Music,0.61,0.909,2,-4.132,1,0.073,0.0866,1e-05,0.149,0.685,154.009,34x3r65wXDQNXdMeDmDWbu,196169,4
Band-Aid,Halvorsen,Electronic/Dance Music,0.771,0.706,6,-9.089,1,0.256,0.0161,0.000143,0.0911,0.846,110.089,0TthKUCausuhIBCgnGGI37,178909,4
Bandit,WOAK,Electronic/Dance Music,0.794,0.886,2,-3.391,1,0.112,0.00489,0.353,0.0911,0.367,122.987,2Jlq9Sj4yheCbRgNHrZyWz,228402,4
Bandito,Twenty One Pilots,Rock,0.661,0.52,11,-8.367,0,0.028,0.256,0.0246,0.105,0.427,127.089,5INKIG4QNuD4xq7qZcfPzp,330987,4
Bangarang (feat. Sirah),Skrillex,Electronic/Dance Music,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,6VRhkROS2SZHGlp0pxndbJ,215253,4
Banjaara,Mohammed Irfan,Folk/International,0.657,0.489,1,-6.829,0,0.0306,0.713,0.0,0.124,0.399,116.0,2S6N9pbnkhQRyAx80HmF79,336567,4
Bapu Zimidar,Jassie Gill,Pop,0.723,0.911,6,-2.656,1,0.0443,0.14,0.0,0.235,0.9,80.949,0lx4lIIJFuml4T70332ZPC,180528,4
Barracuda,Heart,Rock,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4KfSdst7rW39C0sfhArdrz,261933,4
Be Alright,Dean Lewis,Pop,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,3EPXxR3ImUwfayaurPi3cm,196373,4
Be Cool,Bishu,Rap/Hip Hop,0.725,0.854,7,-3.506,1,0.0691,0.299,4.85e-06,0.191,0.847,95.95,53c0BAe6GBlGJ75hQGQccc,144688,4
Be Good 2 Me,LUXXURY,Electronic/Dance Music,0.675,0.831,9,-6.112,0,0.0413,0.000736,0.04,0.0545,0.964,128.022,1544QrkjsAElKOeYsu1ZZ4,218679,4
Be My Mistake,The 1975,Rock,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,18UsAG7SfOQ5sxJEdjAMH0,256689,3
Beach Baby,Bon Iver,Pop,0.669,0.0809,0,-17.282,1,0.0365,0.983,0.41,0.114,0.0922,114.355,2LXtyj95dK56ENS1QLt4IB,160093,3
Beach House,The Chainsmokers,Pop,0.4,0.838,0,-4.491,1,0.0526,0.174,0.0,0.341,0.533,179.945,2bQhVQbV7VBzSOPo8mbkUR,206120,4
Beachwalker,Liphe,Jazz/Blues/Fusion,0.681,0.417,2,-15.041,1,0.0502,0.668,0.861,0.287,0.197,153.987,5v8lrqU6G94yVU6yudWXJs,178000,4
Beat Take 1 (feat. Ghostface Killah),The Neighbourhood,Rock,0.582,0.615,0,-5.98,0,0.247,0.347,0.000182,0.103,0.354,171.907,4ymD0FxX1fnWszSu9rMAtD,207960,4
Beats Knockin (feat. Fly Boi Keno),Jack Ü,Electronic/Dance Music,0.814,0.951,11,-1.981,1,0.0715,0.0118,0.0,0.628,0.264,104.003,4gwF1NiLbZl2uKJDS3AX9O,173077,4
Beautiful,Crush,Pop,0.416,0.41,10,-6.146,1,0.0292,0.843,0.0,0.107,0.219,110.252,6mzF8HvHdVrzJNd8M1uFCS,227584,4
Beautiful,Eminem,Rap/Hip Hop,0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,1HR2CTi0ytRJIcik1QKdOa,392827,4
Beautiful,What So Not,Electronic/Dance Music,0.627,0.767,6,-6.033,0,0.0973,0.017,1.51e-06,0.657,0.387,127.957,5eHLY26dx6X3tnL4HiX1Fi,225147,4
Beautiful Creatures (feat. MAX),ILLENIUM,Electronic/Dance Music,0.578,0.826,0,-4.577,0,0.0796,0.0668,0.00074,0.367,0.216,117.048,4pWawf1Rq4qHDv4Ktqjg2D,240508,4
Beautiful Girl,INXS,Rock,0.675,0.666,11,-6.067,1,0.027,0.0187,0.692,0.112,0.434,120.558,6N81xlWzMaEYhjHry55OSI,207547,4
Beautiful Girls,Sean Kingston,Electronic/Dance Music,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,1hGy2eLcmC8eKx7qr1tOqx,225373,4
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,Pop,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,5zFglKYiknIxks8geR8rcL,227395,4
Beautiful Now,Zedd,Electronic/Dance Music,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,2ISSQPb9LHHiV6ng2NXosL,218293,4
